timestamp,open,high,low,close,volume
2025-05-11 20:30:00,172.52,172.63,172.18,172.18,4048.687
2025-05-11 20:45:00,172.17,172.44,172.01,172.42,4411.147
2025-05-11 21:00:00,172.43,172.5,171.69,171.81,4585.984
2025-05-11 21:15:00,171.84,172.48,171.84,172.37,5031.47
2025-05-11 21:30:00,172.36,172.69,172.29,172.3,2839.357
2025-05-11 21:45:00,172.31,173.14,172.31,173.14,5165.342
2025-05-11 22:00:00,173.15,173.74,172.09,172.43,7823.758
2025-05-11 22:15:00,172.4,172.54,171.78,172.05,10261.526
2025-05-11 22:30:00,172.07,172.26,171.5,171.66,6360.837
2025-05-11 22:45:00,171.66,171.93,171.44,171.93,5832.768
2025-05-11 23:00:00,171.94,172.86,171.93,172.74,6855.231
2025-05-11 23:15:00,172.74,172.99,172.29,172.6,3889.786
2025-05-11 23:30:00,172.6,172.83,172.23,172.83,5455.536
2025-05-11 23:45:00,172.85,173.09,172.62,173.09,5386.119
2025-05-12 00:00:00,173.09,174.29,173.01,174.28,8370.153
2025-05-12 00:15:00,174.28,174.78,174.05,174.76,7272.218
2025-05-12 00:30:00,174.84,175.6,174.37,174.38,7969.72
2025-05-12 00:45:00,174.38,174.67,174.15,174.54,5056.196
2025-05-12 01:00:00,174.54,175.93,174.39,175.85,7216.575
2025-05-12 01:15:00,175.85,175.87,174.29,174.61,6695.367
2025-05-12 01:30:00,174.6,174.6,172.17,172.9,7863.404
2025-05-12 01:45:00,172.9,173.9,172.67,173.8,7818.372
2025-05-12 02:00:00,173.81,175.28,173.73,174.75,10705.721
2025-05-12 02:15:00,174.75,176.75,174.41,175.37,9294.256
2025-05-12 02:30:00,175.37,176.28,175.37,175.38,6642.582
2025-05-12 02:45:00,175.36,175.58,173.09,174.0,7748.07
2025-05-12 03:00:00,174.0,174.0,173.21,173.46,6627.975
2025-05-12 03:15:00,173.46,174.63,173.37,174.05,8001.783
2025-05-12 03:30:00,174.05,174.13,173.79,174.09,5741.234
2025-05-12 03:45:00,174.08,174.81,173.98,174.81,5787.254
2025-05-12 04:00:00,174.81,175.16,174.53,175.16,6827.956
2025-05-12 04:15:00,175.16,175.45,174.34,174.49,6806.767
2025-05-12 04:30:00,174.54,175.9,174.3,175.9,7793.388
2025-05-12 04:45:00,175.9,176.09,175.5,175.9,6177.21
2025-05-12 05:00:00,175.89,176.14,175.15,175.42,7084.697
2025-05-12 05:15:00,175.42,175.84,174.46,174.54,7291.511
2025-05-12 05:30:00,174.54,174.79,173.93,174.77,6921.981
2025-05-12 05:45:00,174.79,174.95,174.28,174.52,4951.693
2025-05-12 06:00:00,174.53,175.36,174.25,174.72,6646.102
2025-05-12 06:15:00,174.73,175.47,173.91,175.3,8260.521
2025-05-12 06:30:00,175.31,175.67,175.28,175.53,6256.779
2025-05-12 06:45:00,175.54,175.96,175.54,175.74,5408.817
2025-05-12 07:00:00,175.74,178.93,175.7,178.83,9612.501
2025-05-12 07:15:00,178.79,179.45,178.54,179.21,7318.61
2025-05-12 07:30:00,179.21,179.46,177.99,178.08,9270.043
2025-05-12 07:45:00,178.08,178.08,175.41,176.13,8672.148
2025-05-12 08:00:00,176.14,176.14,173.91,174.44,7575.101
2025-05-12 08:15:00,174.45,175.24,174.14,174.6,8489.646
2025-05-12 08:30:00,174.6,175.88,174.28,175.87,6359.882
2025-05-12 08:45:00,175.87,176.89,175.71,176.55,9104.642
2025-05-12 09:00:00,176.56,176.85,176.11,176.11,6830.179
2025-05-12 09:15:00,176.1,176.76,176.08,176.61,5608.757
2025-05-12 09:30:00,176.61,176.73,176.12,176.35,5813.234
2025-05-12 09:45:00,176.33,176.33,175.55,175.68,5739.378
2025-05-12 10:00:00,175.71,175.98,175.07,175.33,7423.687
2025-05-12 10:15:00,175.29,175.61,174.88,175.17,6872.237
2025-05-12 10:30:00,175.24,176.09,175.12,175.98,5122.613
2025-05-12 10:45:00,175.96,176.08,175.59,175.98,6423.116
2025-05-12 11:00:00,175.98,176.39,175.76,175.99,5344.431
2025-05-12 11:15:00,175.99,176.02,174.86,175.54,7252.879
2025-05-12 11:30:00,175.52,175.86,174.82,175.02,8479.11
2025-05-12 11:45:00,175.02,175.17,173.93,174.09,5681.675
2025-05-12 12:00:00,174.03,174.66,174.03,174.65,8067.971
2025-05-12 12:15:00,174.68,175.41,174.43,175.18,6530.51
2025-05-12 12:30:00,175.13,176.58,174.77,176.58,7771.936
2025-05-12 12:45:00,176.58,176.89,176.07,176.51,6927.283
2025-05-12 13:00:00,176.45,177.28,175.99,177.28,8991.596
2025-05-12 13:15:00,177.28,177.89,176.86,177.18,7952.893
2025-05-12 13:30:00,177.04,177.6,176.43,176.88,8335.225
2025-05-12 13:45:00,176.9,180.16,176.73,179.26,9295.332
2025-05-12 14:00:00,179.2,180.33,179.02,179.65,10893.878
2025-05-12 14:15:00,179.67,181.37,176.26,176.26,11386.427
2025-05-12 14:30:00,176.26,178.35,175.48,178.27,10291.151
2025-05-12 14:45:00,178.27,178.31,176.11,176.16,7561.638
2025-05-12 15:00:00,176.16,176.71,174.93,176.69,10702.662
2025-05-12 15:15:00,176.66,176.96,176.03,176.31,8276.777
2025-05-12 15:30:00,176.31,176.51,174.72,174.96,7295.459
2025-05-12 15:45:00,174.96,175.21,174.28,174.42,7659.554
2025-05-12 16:00:00,174.41,174.54,173.73,174.27,5339.407
2025-05-12 16:15:00,174.27,175.9,174.27,175.57,9454.682
2025-05-12 16:30:00,175.57,175.91,175.07,175.48,6046.656
2025-05-12 16:45:00,175.42,176.28,175.39,175.93,8102.101
2025-05-12 17:00:00,175.94,176.66,175.88,176.51,5798.948
2025-05-12 17:15:00,176.51,176.51,174.89,175.11,7165.865
2025-05-12 17:30:00,175.11,175.11,173.83,174.07,6050.426
2025-05-12 17:45:00,174.07,174.07,171.97,172.05,8452.242
2025-05-12 18:00:00,172.06,172.68,170.82,171.49,7995.992
2025-05-12 18:15:00,171.5,172.24,170.3,170.32,8566.78
2025-05-12 18:30:00,170.33,170.93,169.94,170.11,9296.031
2025-05-12 18:45:00,170.11,170.91,168.32,170.79,9899.855
2025-05-12 19:00:00,170.78,171.57,170.02,170.71,8431.75
2025-05-12 19:15:00,170.7,171.27,169.89,169.99,7328.132
2025-05-12 19:30:00,169.94,170.68,169.7,170.09,7716.064
2025-05-12 19:45:00,170.09,171.35,170.07,171.09,8167.601
2025-05-12 20:00:00,171.08,171.52,170.4,171.02,7374.967
2025-05-12 20:15:00,171.02,172.13,171.01,172.12,7524.799
2025-05-12 20:30:00,172.12,172.5,171.95,171.95,6217.776
2025-05-12 20:45:00,171.95,172.79,171.84,172.3,5325.021
2025-05-12 21:00:00,172.3,172.57,172.08,172.17,4156.983
2025-05-12 21:15:00,172.17,172.79,172.17,172.17,5213.175
2025-05-12 21:30:00,172.19,172.78,172.17,172.78,3535.279
2025-05-12 21:45:00,172.82,172.93,172.58,172.8,2836.96
2025-05-12 22:00:00,172.8,173.0,172.25,173.0,7216.586
2025-05-12 22:15:00,172.95,173.6,172.83,173.53,5835.21
2025-05-12 22:30:00,173.53,174.07,173.46,173.9,4905.108
2025-05-12 22:45:00,173.91,174.64,173.7,173.74,6190.749
2025-05-12 23:00:00,173.72,174.23,173.67,173.95,4693.504
2025-05-12 23:15:00,173.93,174.79,173.9,174.75,4070.943
2025-05-12 23:30:00,174.72,174.72,173.98,174.4,4250.136
2025-05-12 23:45:00,174.4,174.64,174.13,174.22,3856.703
2025-05-13 00:00:00,174.22,174.3,173.2,173.29,5466.185
2025-05-13 00:15:00,173.29,173.85,173.0,173.09,6977.577
2025-05-13 00:30:00,173.11,173.11,172.4,172.45,6773.411
2025-05-13 00:45:00,172.37,172.65,171.64,171.64,7444.902
2025-05-13 01:00:00,171.64,172.35,171.0,171.54,9398.039
2025-05-13 01:15:00,171.52,171.99,171.35,171.4,7285.981
2025-05-13 01:30:00,171.35,171.35,169.79,170.1,8119.548
2025-05-13 01:45:00,170.1,171.34,169.92,171.13,6912.499
2025-05-13 02:00:00,171.13,171.41,170.44,170.62,8494.489
2025-05-13 02:15:00,170.61,170.61,168.36,170.01,9253.258
2025-05-13 02:30:00,170.01,170.25,168.96,168.98,7991.148
2025-05-13 02:45:00,168.87,169.28,168.42,169.13,6430.243
2025-05-13 03:00:00,169.12,169.61,168.67,169.39,7104.49
2025-05-13 03:15:00,169.26,169.37,167.47,167.5,6790.22
2025-05-13 03:30:00,167.5,168.36,167.46,168.33,6844.616
2025-05-13 03:45:00,168.34,168.37,167.11,167.11,6747.522
2025-05-13 04:00:00,167.1,167.66,166.56,167.43,7648.692
2025-05-13 04:15:00,167.42,168.68,167.21,168.63,6674.52
2025-05-13 04:30:00,168.64,169.38,168.63,169.31,5750.835
2025-05-13 04:45:00,169.31,169.98,169.29,169.91,4460.193
2025-05-13 05:00:00,169.89,170.39,169.64,170.21,5425.052
2025-05-13 05:15:00,170.21,170.27,169.45,169.53,6059.012
2025-05-13 05:30:00,169.58,169.66,168.96,169.13,6088.95
2025-05-13 05:45:00,169.17,169.89,169.17,169.77,5026.996
2025-05-13 06:00:00,169.76,171.11,169.76,171.11,5046.884
2025-05-13 06:15:00,171.13,171.2,170.74,170.85,5379.622
2025-05-13 06:30:00,170.86,171.49,170.82,171.47,5041.139
2025-05-13 06:45:00,171.5,171.79,171.05,171.15,4564.78
2025-05-13 07:00:00,171.1,171.68,171.05,171.63,5606.789
2025-05-13 07:15:00,171.57,172.08,171.55,171.9,4948.437
2025-05-13 07:30:00,171.91,172.13,171.62,171.65,3975.564
2025-05-13 07:45:00,171.63,171.8,171.31,171.43,4322.265
2025-05-13 08:00:00,171.43,171.93,171.43,171.6,5534.587
2025-05-13 08:15:00,171.65,171.87,171.03,171.21,6602.293
2025-05-13 08:30:00,171.2,172.63,171.19,172.35,7494.434
2025-05-13 08:45:00,172.35,172.8,172.11,172.55,6092.017
2025-05-13 09:00:00,172.55,173.0,172.48,172.82,6302.259
2025-05-13 09:15:00,172.81,173.62,172.8,173.56,6308.859
2025-05-13 09:30:00,173.56,173.74,173.07,173.37,6860.648
2025-05-13 09:45:00,173.37,174.04,173.33,173.69,4472.888
2025-05-13 10:00:00,173.7,173.85,173.27,173.5,5962.02
2025-05-13 10:15:00,173.49,173.88,173.08,173.87,5064.731
2025-05-13 10:30:00,173.83,173.91,173.54,173.8,4721.973
2025-05-13 10:45:00,173.79,174.31,173.56,174.06,5738.239
2025-05-13 11:00:00,174.07,174.11,173.8,174.02,3410.711
2025-05-13 11:15:00,173.94,174.92,173.88,174.45,6155.33
2025-05-13 11:30:00,174.43,175.13,174.22,174.92,4102.849
2025-05-13 11:45:00,174.92,174.92,173.8,173.86,3906.262
2025-05-13 12:00:00,173.86,173.97,173.14,173.2,6051.346
2025-05-13 12:15:00,173.14,173.55,172.95,173.52,6127.42
2025-05-13 12:30:00,173.53,175.21,173.35,174.88,8253.051
2025-05-13 12:45:00,174.84,174.91,174.12,174.16,7545.652
2025-05-13 13:00:00,174.15,174.72,174.15,174.32,8375.532
2025-05-13 13:15:00,174.32,175.17,174.21,175.17,6262.241
2025-05-13 13:30:00,175.1,175.59,174.85,174.85,7932.315
2025-05-13 13:45:00,174.84,174.97,173.87,174.76,7087.325
2025-05-13 14:00:00,174.76,174.76,173.16,173.4,5892.543
2025-05-13 14:15:00,173.41,174.14,172.87,173.86,9072.734
2025-05-13 14:30:00,173.84,173.92,173.0,173.37,6916.876
2025-05-13 14:45:00,173.38,173.59,172.42,173.15,6863.287
2025-05-13 15:00:00,173.1,174.84,173.08,174.81,9219.17
2025-05-13 15:15:00,174.8,175.0,174.02,175.0,6142.602
2025-05-13 15:30:00,174.98,175.31,174.51,175.01,5501.081
2025-05-13 15:45:00,175.01,176.08,174.91,176.06,6810.605
2025-05-13 16:00:00,176.06,177.47,175.77,177.42,8443.529
2025-05-13 16:15:00,177.42,177.63,176.56,177.47,9957.013
2025-05-13 16:30:00,177.47,177.47,176.58,176.66,6412.008
2025-05-13 16:45:00,176.65,177.01,176.33,176.51,7980.091
2025-05-13 17:00:00,176.51,177.41,176.49,176.98,8563.375
2025-05-13 17:15:00,176.9,177.67,176.88,177.15,5675.915
2025-05-13 17:30:00,177.15,178.23,176.8,178.15,9250.158
2025-05-13 17:45:00,178.15,178.95,178.03,178.41,6416.855
2025-05-13 18:00:00,178.4,178.67,178.19,178.37,7645.281
2025-05-13 18:15:00,178.37,178.77,178.26,178.67,6403.069
2025-05-13 18:30:00,178.78,179.0,178.03,178.06,6955.882
2025-05-13 18:45:00,178.04,179.22,177.96,179.05,6362.735
2025-05-13 19:00:00,179.06,179.08,178.32,178.87,6280.902
2025-05-13 19:15:00,178.89,180.92,178.62,180.88,9418.874
2025-05-13 19:30:00,180.87,182.62,180.83,182.58,10998.167
2025-05-13 19:45:00,182.58,184.38,181.73,182.06,9711.366
2025-05-13 20:00:00,182.06,182.27,180.86,181.46,9615.725
2025-05-13 20:15:00,181.38,181.77,180.65,181.52,7713.241
2025-05-13 20:30:00,181.52,182.88,181.51,182.53,7969.405
2025-05-13 20:45:00,182.52,183.18,182.31,182.89,7110.591
2025-05-13 21:00:00,182.89,183.2,182.25,182.26,7998.515
2025-05-13 21:15:00,182.26,182.79,182.05,182.35,7124.842
2025-05-13 21:30:00,182.39,182.94,181.73,181.76,6472.69
2025-05-13 21:45:00,181.76,182.8,179.66,182.64,4237.328
2025-05-13 22:00:00,182.61,182.9,182.22,182.68,6675.701
2025-05-13 22:15:00,182.64,182.85,182.36,182.65,5388.411
2025-05-13 22:30:00,182.68,183.22,182.29,183.17,5295.013
2025-05-13 22:45:00,183.16,183.18,182.69,182.94,5981.19
2025-05-13 23:00:00,182.92,183.84,182.53,183.77,8843.683
2025-05-13 23:15:00,183.77,184.75,183.26,183.27,9053.12
2025-05-13 23:30:00,183.26,184.31,183.21,184.01,7050.075
2025-05-13 23:45:00,184.01,184.5,183.59,183.76,7821.193
2025-05-14 00:00:00,183.76,183.97,183.06,183.25,7572.469
2025-05-14 00:15:00,183.44,183.94,182.62,182.67,8147.388
2025-05-14 00:30:00,182.68,183.23,182.26,182.34,6708.875
2025-05-14 00:45:00,182.34,182.54,181.85,182.23,7138.47
2025-05-14 01:00:00,182.24,183.62,182.05,183.62,7169.52
2025-05-14 01:15:00,183.6,184.62,183.3,183.54,8095.037
2025-05-14 01:30:00,183.54,184.62,183.42,184.29,7538.62
2025-05-14 01:45:00,184.3,184.3,182.65,182.95,7520.41
2025-05-14 02:00:00,182.9,183.02,180.8,181.1,9677.858
2025-05-14 02:15:00,181.1,181.6,179.73,179.75,7467.255
2025-05-14 02:30:00,179.75,180.48,179.26,180.43,6194.302
2025-05-14 02:45:00,180.45,180.57,179.99,180.54,6698.997
2025-05-14 03:00:00,180.53,180.76,179.45,179.77,6972.591
2025-05-14 03:15:00,179.77,179.94,179.35,179.58,5432.034
2025-05-14 03:30:00,179.58,179.83,179.27,179.83,5047.194
2025-05-14 03:45:00,179.83,180.26,179.83,180.26,4116.38
2025-05-14 04:00:00,180.26,180.45,179.92,180.34,4318.966
2025-05-14 04:15:00,180.28,181.07,180.11,180.95,4790.594
2025-05-14 04:30:00,180.95,181.97,180.87,181.72,4313.173
2025-05-14 04:45:00,181.74,181.75,181.41,181.51,3421.935
2025-05-14 05:00:00,181.54,182.1,181.41,181.44,4792.976
2025-05-14 05:15:00,181.44,181.73,181.27,181.27,3506.758
2025-05-14 05:30:00,181.26,181.97,181.17,181.95,4551.481
2025-05-14 05:45:00,181.94,183.27,181.81,182.85,7120.798
2025-05-14 06:00:00,182.85,183.31,182.46,182.85,7303.837
2025-05-14 06:15:00,182.9,183.19,182.46,183.03,8420.455
2025-05-14 06:30:00,183.02,183.57,182.75,183.3,6953.571
2025-05-14 06:45:00,183.29,183.95,182.85,183.7,8162.499
2025-05-14 07:00:00,183.7,183.77,182.7,182.91,5422.147
2025-05-14 07:15:00,182.91,182.99,181.08,181.25,5324.218
2025-05-14 07:30:00,181.24,181.73,180.96,181.68,8104.402
2025-05-14 07:45:00,181.67,182.29,181.44,182.11,5897.235
2025-05-14 08:00:00,182.1,182.21,180.28,180.43,6707.012
2025-05-14 08:15:00,180.43,181.58,180.29,181.19,8590.575
2025-05-14 08:30:00,181.26,181.45,180.28,181.41,6971.866
2025-05-14 08:45:00,181.38,181.39,179.34,179.6,7182.432
2025-05-14 09:00:00,179.38,179.38,177.93,178.68,7908.803
2025-05-14 09:15:00,178.66,179.13,178.29,179.08,7486.148
2025-05-14 09:30:00,179.08,179.29,178.64,179.17,5678.356
2025-05-14 09:45:00,179.17,179.84,179.14,179.81,5872.991
2025-05-14 10:00:00,179.8,179.98,179.58,179.77,4245.669
2025-05-14 10:15:00,179.77,181.05,179.44,180.88,8462.692
2025-05-14 10:30:00,180.78,180.78,180.23,180.43,4442.042
2025-05-14 10:45:00,180.41,180.42,179.56,179.72,4370.138
2025-05-14 11:00:00,179.72,180.84,179.43,180.74,6477.466
2025-05-14 11:15:00,180.76,180.95,180.44,180.63,3962.972
2025-05-14 11:30:00,180.63,182.2,180.61,181.86,5045.516
2025-05-14 11:45:00,181.87,181.9,180.93,181.0,4325.706
2025-05-14 12:00:00,181.0,181.6,180.62,181.39,6964.885
2025-05-14 12:15:00,181.41,181.84,181.3,181.39,5750.121
2025-05-14 12:30:00,181.38,181.51,180.61,180.94,4269.313
2025-05-14 12:45:00,180.91,181.07,179.9,180.32,6387.673
2025-05-14 13:00:00,180.32,180.32,179.64,179.9,6642.805
2025-05-14 13:15:00,179.89,180.17,179.32,179.74,6487.082
2025-05-14 13:30:00,179.76,180.88,178.38,179.39,9918.885
2025-05-14 13:45:00,179.39,179.39,177.48,178.54,8562.674
2025-05-14 14:00:00,178.73,178.75,177.67,177.77,7566.567
2025-05-14 14:15:00,177.72,177.77,176.69,177.01,7714.632
2025-05-14 14:30:00,177.02,177.64,176.72,177.48,6057.62
2025-05-14 14:45:00,177.49,177.56,176.94,176.98,6632.498
2025-05-14 15:00:00,176.98,177.01,175.76,176.77,6295.181
2025-05-14 15:15:00,176.77,177.21,176.22,176.72,8241.338
2025-05-14 15:30:00,176.72,177.12,176.07,176.88,6489.1
2025-05-14 15:45:00,176.88,177.26,176.56,177.25,5148.214
2025-05-14 16:00:00,177.25,177.55,177.09,177.31,6593.489
2025-05-14 16:15:00,177.31,177.47,176.34,176.36,7047.629
2025-05-14 16:30:00,176.35,176.64,175.88,176.02,8314.364
2025-05-14 16:45:00,176.02,176.28,175.25,175.95,6630.61
2025-05-14 17:00:00,175.95,175.95,174.76,174.85,6001.897
2025-05-14 17:15:00,174.85,174.91,173.58,174.48,7070.959
2025-05-14 17:30:00,174.48,175.36,174.4,175.19,7076.366
2025-05-14 17:45:00,175.21,175.84,174.96,175.71,5827.712
2025-05-14 18:00:00,175.87,176.0,175.51,175.51,4627.175
2025-05-14 18:15:00,175.51,176.41,175.26,176.07,6956.137
2025-05-14 18:30:00,176.06,176.47,175.93,176.17,5170.742
2025-05-14 18:45:00,176.13,176.43,176.12,176.43,3851.674
2025-05-14 19:00:00,176.45,177.06,176.4,177.02,5266.442
2025-05-14 19:15:00,177.0,177.5,176.93,177.01,4729.061
2025-05-14 19:30:00,177.01,177.25,176.97,177.17,6154.499
2025-05-14 19:45:00,177.17,177.55,177.07,177.2,5540.537
2025-05-14 20:00:00,177.2,177.38,176.6,176.79,5749.427
2025-05-14 20:15:00,176.8,177.29,176.75,177.08,3918.29
2025-05-14 20:30:00,177.17,177.27,176.8,177.01,4392.627
2025-05-14 20:45:00,176.99,177.29,176.89,176.9,3581.14
2025-05-14 21:00:00,176.9,176.91,176.27,176.54,3658.778
2025-05-14 21:15:00,176.54,176.55,175.94,176.55,4306.9
2025-05-14 21:30:00,176.53,176.78,176.38,176.7,3443.465
2025-05-14 21:45:00,176.7,177.63,176.69,177.48,4175.832
2025-05-14 22:00:00,177.42,177.56,177.02,177.06,4219.647
2025-05-14 22:15:00,177.06,177.07,176.51,176.64,3457.634
2025-05-14 22:30:00,176.62,176.62,175.89,176.1,3487.024
2025-05-14 22:45:00,176.1,176.14,175.41,175.99,3701.501
2025-05-14 23:00:00,176.0,176.2,175.87,176.06,2918.625
2025-05-14 23:15:00,176.02,176.25,175.29,176.05,6623.017
2025-05-14 23:30:00,176.06,176.37,176.01,176.32,3159.957
2025-05-14 23:45:00,176.29,176.78,176.26,176.6,3391.531
2025-05-15 00:00:00,176.59,177.65,176.59,177.56,5583.934
2025-05-15 00:15:00,177.6,178.3,177.56,177.76,6521.163
2025-05-15 00:30:00,177.76,178.1,177.52,178.1,5951.758
2025-05-15 00:45:00,178.1,178.11,177.69,177.71,3923.448
2025-05-15 01:00:00,177.71,177.85,176.84,177.08,6344.691
2025-05-15 01:15:00,177.08,177.63,176.68,176.78,5919.684
2025-05-15 01:30:00,176.8,176.8,175.49,175.52,8183.697
2025-05-15 01:45:00,175.52,175.59,174.22,174.63,7128.426
2025-05-15 02:00:00,174.64,175.57,174.43,175.34,6932.807
2025-05-15 02:15:00,175.33,176.21,174.67,175.9,6339.918
2025-05-15 02:30:00,175.91,176.22,175.45,175.59,6114.146
2025-05-15 02:45:00,175.61,176.4,175.6,175.88,4554.923
2025-05-15 03:00:00,175.9,176.31,175.66,175.94,5383.185
2025-05-15 03:15:00,176.1,176.19,175.3,176.06,5958.697
2025-05-15 03:30:00,176.05,176.14,175.47,175.51,6485.467
2025-05-15 03:45:00,175.51,175.51,174.13,174.21,5695.096
2025-05-15 04:00:00,174.16,174.66,174.14,174.36,7563.844
2025-05-15 04:15:00,174.4,175.13,174.28,174.99,6543.4
2025-05-15 04:30:00,174.97,175.24,174.58,174.71,4455.256
2025-05-15 04:45:00,174.71,175.06,174.51,174.98,4453.823
2025-05-15 05:00:00,174.97,175.06,173.97,174.01,5354.12
2025-05-15 05:15:00,174.0,174.39,173.74,174.39,3790.429
2025-05-15 05:30:00,174.39,174.52,173.22,173.98,6764.536
2025-05-15 05:45:00,174.02,174.02,172.93,172.99,6662.779
2025-05-15 06:00:00,172.99,174.18,172.99,174.11,6546.508
2025-05-15 06:15:00,174.09,174.42,173.67,174.38,6019.08
2025-05-15 06:30:00,174.38,174.47,172.92,172.95,7043.622
2025-05-15 06:45:00,172.95,173.6,172.91,173.02,5802.045
2025-05-15 07:00:00,173.02,173.51,171.96,172.05,8445.637
2025-05-15 07:15:00,172.05,172.12,170.94,171.12,6216.672
2025-05-15 07:30:00,171.13,171.23,170.67,170.69,7851.948
2025-05-15 07:45:00,170.69,170.7,169.93,170.33,7814.395
2025-05-15 08:00:00,170.33,171.43,170.3,171.18,7211.894
2025-05-15 08:15:00,171.19,171.72,171.1,171.72,5721.335
2025-05-15 08:30:00,171.71,172.66,171.71,172.4,7809.728
2025-05-15 08:45:00,172.4,173.04,172.39,172.97,5326.331
2025-05-15 09:00:00,172.95,172.95,171.54,171.56,4388.097
2025-05-15 09:15:00,171.55,171.98,171.45,171.73,4986.272
2025-05-15 09:30:00,171.74,171.88,170.36,170.42,5430.466
2025-05-15 09:45:00,170.37,170.94,169.62,170.65,6542.846
2025-05-15 10:00:00,170.65,170.75,169.34,169.4,5218.157
2025-05-15 10:15:00,169.4,170.38,169.4,170.27,6688.981
2025-05-15 10:30:00,170.29,170.29,169.01,169.22,5765.138
2025-05-15 10:45:00,169.22,170.02,169.21,169.98,6515.339
2025-05-15 11:00:00,169.99,170.68,169.93,170.25,9005.431
2025-05-15 11:15:00,170.21,171.04,170.13,170.97,5081.732
2025-05-15 11:30:00,170.98,171.33,170.5,170.85,5412.644
2025-05-15 11:45:00,170.85,170.97,170.36,170.94,4881.751
2025-05-15 12:00:00,170.94,171.21,170.54,170.56,5690.262
2025-05-15 12:15:00,170.58,171.48,170.44,171.09,6799.757
2025-05-15 12:30:00,171.08,172.46,171.0,172.24,8487.935
2025-05-15 12:45:00,172.27,172.34,170.51,170.96,7629.521
2025-05-15 13:00:00,170.96,171.9,170.71,171.9,6861.772
2025-05-15 13:15:00,171.89,171.94,171.32,171.4,5443.019
2025-05-15 13:30:00,171.38,171.46,169.48,170.06,7383.991
2025-05-15 13:45:00,170.05,170.18,168.42,169.55,8301.407
2025-05-15 14:00:00,169.61,170.44,168.59,168.86,8826.096
2025-05-15 14:15:00,168.59,169.5,168.13,168.92,9566.937
2025-05-15 14:30:00,169.12,169.12,167.13,167.76,8863.285
2025-05-15 14:45:00,167.74,169.49,167.34,169.49,9145.271
2025-05-15 15:00:00,169.41,169.71,168.94,168.94,6781.612
2025-05-15 15:15:00,168.94,170.67,168.88,170.64,8169.906
2025-05-15 15:30:00,170.52,170.99,170.5,170.86,6525.096
2025-05-15 15:45:00,170.86,172.38,170.6,172.29,6674.572
2025-05-15 16:00:00,172.29,172.38,171.53,171.8,6743.957
2025-05-15 16:15:00,171.8,172.31,171.4,171.58,6566.534
2025-05-15 16:30:00,171.59,172.86,170.88,172.86,8644.102
2025-05-15 16:45:00,172.86,173.89,172.86,173.89,6758.941
2025-05-15 17:00:00,173.8,173.95,172.85,172.93,5688.448
2025-05-15 17:15:00,172.96,174.39,172.78,174.38,8317.094
2025-05-15 17:30:00,174.33,174.39,173.38,173.98,6060.372
2025-05-15 17:45:00,174.0,174.32,173.2,173.2,6297.06
2025-05-15 18:00:00,173.34,173.34,172.35,173.19,6067.591
2025-05-15 18:15:00,173.2,173.21,170.87,170.89,6005.431
2025-05-15 18:30:00,170.89,171.32,169.48,170.37,11689.771
2025-05-15 18:45:00,170.4,170.55,169.14,169.53,7499.404
2025-05-15 19:00:00,169.53,170.28,169.31,170.26,6329.015
2025-05-15 19:15:00,170.22,170.74,167.77,167.99,7407.796
2025-05-15 19:30:00,167.99,169.65,167.99,169.53,7787.498
2025-05-15 19:45:00,169.53,169.86,169.15,169.6,7075.924
2025-05-15 20:00:00,169.6,170.57,169.36,169.4,9396.481
2025-05-15 20:15:00,169.4,170.14,168.45,170.09,8547.588
2025-05-15 20:30:00,170.09,170.09,169.21,169.74,5254.905
2025-05-15 20:45:00,169.74,169.88,169.46,169.6,4151.548
2025-05-15 21:00:00,169.6,169.67,168.73,168.76,6341.219
2025-05-15 21:15:00,168.73,168.73,166.91,168.02,5877.107
2025-05-15 21:30:00,168.04,168.6,167.26,168.6,4266.365
2025-05-15 21:45:00,168.6,169.31,168.6,169.06,3868.198
2025-05-15 22:00:00,169.06,169.84,168.78,169.66,6380.992
2025-05-15 22:15:00,169.67,170.3,169.65,169.7,4246.385
2025-05-15 22:30:00,169.66,170.18,169.62,170.09,4162.618
2025-05-15 22:45:00,170.05,170.06,168.35,168.48,5842.81
2025-05-15 23:00:00,168.48,168.51,167.49,167.8,7061.102
2025-05-15 23:15:00,167.8,168.0,167.15,167.78,8873.321
2025-05-15 23:30:00,167.78,169.42,167.78,169.3,7207.065
2025-05-15 23:45:00,169.23,169.26,168.68,169.02,4318.538
2025-05-16 00:00:00,169.02,170.04,168.89,169.95,6515.24
2025-05-16 00:15:00,169.95,170.97,169.86,170.44,8101.358
2025-05-16 00:30:00,170.42,172.08,170.41,171.72,6825.736
2025-05-16 00:45:00,171.72,171.73,170.0,170.12,5977.581
2025-05-16 01:00:00,170.13,170.79,169.64,170.14,7973.578
2025-05-16 01:15:00,170.14,170.78,169.02,170.65,8052.116
2025-05-16 01:30:00,170.64,171.71,170.51,171.61,8516.072
2025-05-16 01:45:00,171.62,171.99,171.26,171.85,6973.766
2025-05-16 02:00:00,171.85,173.36,171.84,173.23,7833.672
2025-05-16 02:15:00,173.16,173.51,171.94,173.05,7243.129
2025-05-16 02:30:00,173.11,173.37,172.57,172.57,7028.491
2025-05-16 02:45:00,172.59,172.75,172.46,172.66,3968.119
2025-05-16 03:00:00,172.67,172.76,172.14,172.18,5511.011
